"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT13","WT14","WT16","WT21"
"USW00023293","SAN JOSE, CA US","2019-11-27","6.04",,,"0.38",,"0.0",,"50","41","  330","  330","19.9","23.0","    1",,"    1",,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2019-11-28","4.92",,,"0.00","0.0","0.0",,"50","36","  310","  280","16.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-29","4.92",,,"0.05","0.0","0.0",,"54","36","  300","  300","17.0","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-30","20.13",,,"0.06",,"0.0",,"52","41","  140","  150","38.0","47.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-01","25.05",,,"0.04",,,,"56","52","  140","  130","33.1","44.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-02","13.87",,,"0.27",,,,"59","51","  140","  140","31.1","38.9","    1","    1",,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-03","1.79",,,"0.01",,,,"61","48","  130","  210","6.9","11.0","    1","    1",,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2019-12-04","3.13",,,"0.46",,,,"59","53","  340","  350","8.9","12.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-05","3.36",,,"0.00",,,,"64","46","  210","  210","15.0","21.0","    1","    1",,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-06","13.42",,,"0.01",,,,"68","52","  150","  150","25.9","33.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-07","11.41",,,"0.43",,,,"65","57","  160","  160","25.9","34.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2019-12-08","5.37",,,"0.05",,,,"62","54","  330","  320","13.0","15.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2019-12-09","4.47",,,"0.00",,,,"58","52","  300","  340","8.9","12.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-10","4.47",,,"0.05",,,,"62","48","  320","   10","14.1","19.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-11","8.95",,,"0.00",,,,"64","54","  150","  140","14.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-12","7.16",,,"0.00",,,,"70","59","  150","  150","15.0","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-13","4.47",,,"0.01",,,,"63","56","  330","  330","16.1","19.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-14","8.05",,,"0.04",,,,"58","48","  330","  330","18.1","23.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-15","5.82",,,"0.00",,,,"57","42","  350","  320","15.0","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-16","3.13",,,"0.00",,,,"59","39","  330","  320","13.0","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-17","3.80",,,"0.00",,,,"61","40","  150","  150","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-18","10.51",,,"0.10",,,,"58","50","  130","  150","18.1","23.9","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2019-12-19","4.03",,,"0.00",,,,"63","48","  330","  360","12.1","14.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-20","1.57",,,"0.00",,,,"65","45","  320","  360","8.1","10.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-21","6.26",,,"0.00",,,,"60","44","  150",,"19.9",,"    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-22","9.84",,,"0.23",,,,"57","44","  140","  140","28.0","34.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-23","3.80",,,"0.00",,,,"54","38","  330","  330","10.1","12.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-24","4.92",,,"0.01",,,,"52","40","  290","  290","15.0","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-25","10.74",,,"0.07",,,,"54","46","   90","   70","23.9","36.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-26","7.83",,,"0.00",,,,"57","41","   30","   20","21.0","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-27","3.80",,,"0.00",,,,"57","34","  310","  300","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-28","2.91",,,"0.00",,,,"61","34","  330","  330","12.1","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-29","6.26",,,"0.24",,,,"56","42","  120","  150","15.0","18.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-30","4.03",,,"0.00",,,,"59","44","  330","  330","13.0","17.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-12-31","3.13",,,"0.00",,,,"64","38","  320","  300","13.0","16.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-01","6.49",,,"0.00",,,,"60","42","  340","  360","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-02","4.47",,,"0.00",,,,"61","45","  330","  330","14.1","17.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2020-01-03","2.46",,,"0.00",,,,"68","41","  150","  150","13.0","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-04","7.38",,,"0.00",,,,"61","45","  320","  310","18.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-05","5.59",,,"0.00",,,,"58","40","  330","  330","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-06","4.70",,,"0.00",,,,"62","39","  330","  320","16.1","21.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-07","4.47",,,"0.00",,,,"58","37","  340","  330","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-08","5.14",,,"0.00",,,,"57","46","  330","  320","15.0","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-09","8.72",,,"0.07",,,,"57","43","  340","  350","21.9","25.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-10","3.80",,,"0.00",,,,"61","37","  330","  330","15.0","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-11","5.82",,,"0.01",,,,"57","42","  320","  320","18.1","23.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-12","4.03",,,"0.00",,,,"55","37","  320","  320","14.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-13","3.80",,,"0.03",,,,"57","40","  150","  150","14.1","17.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-14","5.82",,,"0.07",,,,"55","40","  330","  150","15.0","19.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-15","3.80",,,"0.00",,,,"54","35","  150","  150","13.0","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-16","11.86",,,"0.49",,,,"50","42","  120","  120","33.1","44.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-17","3.80",,,"0.01",,,,"56","38","  310","  320","10.1","13.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-18","1.34",,,"0.00",,,,"56","39","  290","  290","8.9","10.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-19","2.46",,,"0.00",,,,"54","37","  240","   30","8.1","12.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-20","3.36",,,"0.00",,,,"58","44","  220","  220","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-21","8.50",,,"0.00",,,,"60","46","  150",,"13.0",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-22","2.46",,,"0.00",,,,"63","48","  330","  360","8.1","10.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-23","2.24",,,"0.00",,,,"63","45","  330","  330","8.9","11.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-24","4.03",,,"0.00",,,,"65","45","  320","  340","12.1","14.1","    1","    1",,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-25","4.03",,,"0.00",,,,"66","52","  340","  350","8.9","12.1","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2020-01-26","6.04",,,"0.11",,,,"62","48","  320","  330","17.0","21.9","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2020-01-27","4.03",,,"0.00",,,,"61","42","  330","  340","15.0","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-28","4.47",,,"0.01",,,,"62","48","  330","  330","12.1","19.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-29","7.38",,,"0.00",,,,"62",,"  340","  310","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-30","3.36",,,"0.00",,,,"63","43","  330","  330","15.0","18.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-01-31","2.01",,,"0.00",,,,"69","44","  320","  320","12.1","13.0","    1","    1",,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-01","2.24",,,"0.00",,,,"67","43","  340","  330","12.1","13.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-02","14.09",,,"0.00",,,,"57","42","  310","  310","32.0","36.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-03","7.16",,,"0.00",,,,"56","37","  330","  330","21.9","27.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-04","8.05",,,"0.00",,,,"56","35","  350","   10","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-05","4.25",,,"0.00",,,,"62","36","  320","  340","13.0","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-06","3.13",,,"0.00",,,,"68","40","  330","  350","13.0","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-07","3.58",,,"0.00",,,,"68","40","  330","  330","13.0","14.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-08","4.70",,,"0.00",,,,"60","46","  330","  330","16.1","19.9","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2020-02-09","13.20",,,"0.00",,,,"63","41","   20","   20","30.0","46.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-10","7.38",,,"0.00",,,,"72","47","  320","  310","25.9","33.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-11","6.26",,,"0.00",,,,"73","46","  310","  330","18.1","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-12","4.92",,,"0.00",,,,"70","44","  330","  310","14.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-13","6.93",,,"0.00",,,,"61","44","  340","  330","15.0","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-14","3.36",,,"0.00",,,,"64","48","  320","  340","10.1","14.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-15","4.70",,,"0.00",,,,"66","40","  330","  340","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-16","5.82",,,"0.00",,,,"62","43","  330","  320","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-17","5.59",,,"0.00",,,,"71","47","  310","  320","18.1","21.9","    1","    1",,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2020-02-18","4.47",,,"0.00",,,,"69","45","  320","  320","13.0","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-19","3.36",,,"0.00",,,,"67","39","  340","  330","12.1","14.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-20","3.80",,,"0.00",,,,"69","41","  330","  320","13.0","14.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-21","2.01",,,"0.00",,,,"67","45","  320","  330","16.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-22","8.72",,,"0.00",,,,"67","49","  350",,"17.0",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-23","4.70",,,"0.00",,,,"61","45","  350","  350","13.0","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-24","4.92",,,"0.00",,,,"70","44","  320","   10","15.0","19.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-25","5.59",,,"0.00",,,,"77","43","  310","  340","18.1","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-26","3.80",,,"0.00",,,,"77","46","  340","  340","14.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-27","3.36",,,"0.00",,,,"79","46","  330","   10","10.1","13.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-28","5.37",,,"0.00",,,,"76","49","  310","  360","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-02-29","6.93",,,"0.00",,,,"62","48","  330","  350","23.0","30.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-01","6.71",,,"0.00",,,,"60","40","  350","  310","18.1","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-02","10.29",,,"0.00",,,,"73","43","  350","  350","23.0","31.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-03","5.82",,,"0.00",,,,"76","46","  300","  340","15.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-04","4.47",,,"0.00",,,,"78","48","  330","  330","13.0","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-05","6.93",,,"0.00",,,,"67","48","  320","  330","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-06","7.16",,,"0.00",,,,"67","53","  200","  200","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-07","7.16",,,"0.27",,,,"58","50","  200","  300","16.1","21.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-08","5.37",,,"0.00",,,,"60","48","  210","  220","13.0","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-09","3.58",,,"0.00",,,,"67","45","  320","  330","14.1","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-10","5.14",,,"0.01",,,,"69","49","  140","  200","15.0","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-11","6.93",,,"0.00",,,,"73","53","  330","  330","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-12","4.47",,,"0.00",,,,"75","49","  330","  330","17.0","21.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2020-03-13","11.86",,,"0.00",,,,"64","48","  200","  200","29.1","36.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-14","9.40",,,"0.58",,,,"59","50","  190","  190","21.0","30.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2020-03-15","7.83",,,"0.50",,,,"54","45","  300",,"12.1",,"    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-16","4.70",,,"0.40",,,,"56","42","  140",,"10.1",,"    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-17","6.04",,,"0.04",,,,"58","37","  290","  300","19.9","23.0",,,"    1",,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-18","4.70",,,"0.02",,,,"55","42","  280","  290","12.1","14.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-19","3.58",,,"0.00",,,,"61","45","   50","   50","15.0","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-20","4.47",,,"0.00",,,,"65","41","  290","   50","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-21","3.13",,,"0.00",,,,"62","45","  120","  230","8.1","10.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-22","4.03",,,"0.10",,,,"68","48","  340","  270","17.0","30.0",,,"    1",,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2020-03-23","6.26",,,"0.00",,,,"58","48","  300","  290","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-24","6.49",,,"0.03",,,,"59","46","  180","  200","17.0","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-25","5.82",,,"0.06",,,,"56","42","  280","  310","17.0","21.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-26","7.16",,,"0.00",,,,"59","37","  330","  350","18.1","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-27","5.82",,,"0.00",,,,"59","38","  290","  340","14.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-28","3.80",,,"0.05",,,,"58","48","  140","  130","8.9","11.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-29","7.38",,,"0.00",,,,"64","50","  340","  350","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-30","4.92",,,"0.00",,,,"67","52","  330","  320","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-03-31","6.93",,,"0.00",,,,"67","50","  350","  350","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-01","9.17",,,"0.00",,,,"63","46","  340","  340","21.0","25.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2020-04-02","7.61",,,"0.00",,,,"66","42","  330","  320","18.1","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-03","6.49",,,"0.00",,,,"64","39","  340","  360","21.0","30.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-04","8.50",,,"0.21",,,,"63","41","  200","  220","18.1","25.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-05","7.16",,,"0.77",,,,"55","46","  140","  140","21.9","25.9","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2020-04-06","2.91",,,"0.22",,,,"52","42","  320","  320","10.1","12.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-07","6.49",,,"0.00",,,,"64","38","  330","  320","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-08","6.49",,,"0.00",,,,"66","49","  200","  200","14.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-09","5.37",,,"0.00",,,,"65","53","  340","  340","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-10","8.95",,,"0.00",,,,"66","53","  340","  350","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-11","6.26",,,"0.00",,,,"65","53","  340","  320","15.0","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-12","4.70",,,"0.00",,,,"68","52","  340","  350","17.0","19.9","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2020-04-13","4.92",,,"0.00",,,,"71","52","  330","  350","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-14","5.59",,,"0.00",,,,"78","47","  350","   20","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-15","6.26",,,"0.00",,,,"81","50","  330","  330","16.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-16","6.04",,,"0.00",,,,"67","53","  340","  340","15.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-17","6.93",,,"0.00",,,,"68","55","  200","  210","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-18","7.83",,,"0.00",,,,"69","54","  340","  310","17.0","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-19","6.71",,,"0.00",,,,"69","47","  340","  340","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-20","8.72",,,"0.00",,,,"65","54","  350","  340","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-21","7.61",,,"0.00",,,,"70","52","  340","  340","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-22","7.83",,,"0.00",,,,"76","48","  340","  340","23.9","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-23","8.05",,,"0.00",,,,"78","55","  330","  350","21.9","27.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-24","6.71",,,"0.00",,,,"84","54","  330","  330","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-25","6.26",,,"0.00",,,,"85","54","  340","  360","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-26","7.61",,,"0.00",,,,"76","52","  340","  360","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-27","7.61",,,"0.00",,,,"77","51","  340","  320","21.0","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-28","6.71",,,"0.00",,,,"84","56","  340","  360","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-29","7.83",,,"0.00",,,,"71","54","  350","   20","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-04-30","7.83",,,"0.00",,,,"76","52","  330","  340","23.9","29.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-01","8.72",,,"0.00",,,,"75","50","  350","  340","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-02","6.93",,,"0.00",,,,"74","55","  330","  330","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-03","8.72",,,"0.00",,,,"71","52","  330","  340","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-04","6.71",,,"0.00",,,,"80","45","  340","  340","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-05","8.50",,,"0.00",,,,"76","46","  340","   10","23.9","30.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-06","8.05",,,"0.00","0.0",,,"81","51","  330","  320","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-07","5.82",,,"0.00",,,,"87","51","  330","  330","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-08","5.14",,,"0.00",,,,"91","55","  320","  320","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-09","6.71",,,"0.00",,,,"76","55","  320","  320","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-10","8.72",,,"0.00",,,,"73","54","  330","  340","17.0","21.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2020-05-11","12.97",,,"0.00",,,,"75","53","  220","  210","25.1","30.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-12","9.40",,,"0.04",,,,"69","55","  300","  300","19.9","23.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-13","5.59",,,"0.00",,,,"70","49","  300","  240","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-14","6.49",,,"0.00",,,,"74","53","  340","  350","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-15","10.07",,,"0.00",,,,"74","57","  340","  340","21.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-16","7.38",,,"0.00",,,,"77","55","  350","  310","18.1","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-17","12.08",,,"0.03","0.0",,,"75","60","  190","  190","23.0","30.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-18","8.72",,,"0.06","0.0",,,"71","54","  300","  280","21.9","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-19","9.17",,,"0.00",,,,"71","50","  330","  330","21.9","34.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-20","8.28",,,"0.00",,,,"72","55","  330","  360","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-21","7.83",,,"0.00",,,,"79","51","  330","  330","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-22","6.71",,,"0.00",,,,"74","54","  340","  330","21.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-23","7.61",,,"0.00",,,,"83","51","  340","  350","23.0","27.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-24","5.82",,,"0.00","0.0",,,"89","53","  330","  330","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-25","5.82",,,"0.00","0.0",,,"95","62","  320","  330","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-26","6.49",,,"0.00",,,,"97","63","  340","  340","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-27","6.93",,,"0.00",,,,"94","62","  320","  320","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-28","6.93",,,"0.00",,,,"83","58","  310","  310","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-29","12.53",,,"0.00",,,,"80","58","  200","  200","30.0","40.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-30","10.96",,,"0.00",,,,"75","59","  210","  220","21.9","27.1",,,"    1",,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-05-31","6.04",,,"0.00",,,,"72","55","  320","  350","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2020-06-01","6.93",,,"0.00",,,,"79","60","  330","  350","18.1","21.9",,,,,,,,,,,
